trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
175,False,"{'a': 0.5, 'e': 0.7229166724999921}",25,0,-20.745610842856557,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
176,False,"{'a': 0.5, 'e': 0.7213333391999921}",30,0,-192.80948523225766,"{0: 18, 1: 2, 2: 6, 3: 1, 4: 3}",0
177,False,"{'a': 0.5, 'e': 0.719750005899992}",35,0,-196.12470717550744,"{0: 19, 1: 3, 2: 9, 3: 2, 4: 2}",0
178,False,"{'a': 0.5, 'e': 0.718166672599992}",20,7,1.1451084663231201,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.5, 'e': 0.716583339299992}",25,0,-173.26131463460334,"{0: 13, 1: 1, 2: 8, 3: 1, 4: 2}",0
180,False,"{'a': 0.5, 'e': 0.7150000059999919}",30,0,-39.70745811923318,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
181,False,"{'a': 0.5, 'e': 0.7134166726999919}",25,0,-168.78848306630795,"{0: 14, 1: 0, 2: 7, 3: 2, 4: 2}",0
182,False,"{'a': 0.5, 'e': 0.7118333393999918}",25,0,-90.96241474643809,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
183,False,"{'a': 0.5, 'e': 0.7102500060999918}",20,9,-2.6592219782138917,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
184,False,"{'a': 0.5, 'e': 0.7086666727999917}",25,0,-143.0867257661045,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
185,False,"{'a': 0.5, 'e': 0.7070833394999917}",25,0,-98.16142824787498,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
186,False,"{'a': 0.5, 'e': 0.7055000061999916}",20,0,-134.3207144188615,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
187,False,"{'a': 0.5, 'e': 0.7039166728999916}",35,22,-13.466952936076032,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.7023333395999916}",20,0,-100.95275438162066,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
189,False,"{'a': 0.5, 'e': 0.7007500062999915}",20,1,-68.58834466657125,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 2}",1
190,False,"{'a': 0.5, 'e': 0.6991666729999915}",25,17,-29.1158390488453,"{0: 6, 1: 0, 2: 0, 3: 2, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.6975833396999914}",30,0,-25.618911442640105,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
192,False,"{'a': 0.5, 'e': 0.6960000063999914}",20,0,-132.33877763923934,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
193,False,"{'a': 0.5, 'e': 0.6944166730999913}",30,0,-137.59734772170515,"{0: 17, 1: 3, 2: 8, 3: 1, 4: 1}",0
194,False,"{'a': 0.5, 'e': 0.6928333397999913}",20,9,-118.23336909584296,"{0: 5, 1: 1, 2: 2, 3: 1, 4: 2}",1
195,False,"{'a': 0.5, 'e': 0.6912500064999912}",20,11,-93.13374681028519,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 2}",1
196,False,"{'a': 0.5, 'e': 0.6896666731999912}",20,0,-66.87605437294486,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
197,False,"{'a': 0.5, 'e': 0.6880833398999912}",30,7,-56.65922585579438,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 1}",1
198,False,"{'a': 0.5, 'e': 0.6865000065999911}",20,0,-41.355357646424615,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
199,False,"{'a': 0.5, 'e': 0.6849166732999911}",30,11,-76.90643538049311,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 1}",1
200,False,"{'a': 0.5, 'e': 0.683333339999991}",25,0,-190.78153732182017,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 3}",0
201,False,"{'a': 0.5, 'e': 0.681750006699991}",20,0,-54.41587328978533,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
202,False,"{'a': 0.5, 'e': 0.6801666733999909}",25,3,-81.60984334346236,"{0: 13, 1: 2, 2: 5, 3: 2, 4: 0}",1
203,False,"{'a': 0.5, 'e': 0.6785833400999909}",25,0,-111.53875947023431,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
204,False,"{'a': 0.5, 'e': 0.6770000067999908}",30,0,-30.737301655073935,"{0: 23, 1: 2, 2: 5, 3: 0, 4: 0}",0
205,False,"{'a': 0.5, 'e': 0.6754166734999908}",25,19,9.19355468111196,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.5, 'e': 0.6738333401999907}",30,4,-181.3652127461638,"{0: 13, 1: 1, 2: 8, 3: 2, 4: 2}",1
207,False,"{'a': 0.5, 'e': 0.6722500068999907}",20,0,5.047768230884975,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
208,False,"{'a': 0.5, 'e': 0.6706666735999907}",25,0,-122.86473445053936,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
209,False,"{'a': 0.5, 'e': 0.6690833402999906}",20,3,5.698730405573122,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
210,False,"{'a': 0.5, 'e': 0.6675000069999906}",25,0,-29.15750142235421,"{0: 21, 1: 1, 2: 1, 3: 2, 4: 0}",0
211,False,"{'a': 0.5, 'e': 0.6659166736999905}",25,10,-89.85409534297504,"{0: 9, 1: 1, 2: 2, 3: 2, 4: 1}",1
212,False,"{'a': 0.5, 'e': 0.6643333403999905}",20,4,-20.23283830621263,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 0}",1
213,False,"{'a': 0.5, 'e': 0.6627500070999904}",25,14,3.5434512864184695,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
214,False,"{'a': 0.5, 'e': 0.6611666737999904}",20,0,-78.39913783868018,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
215,False,"{'a': 0.5, 'e': 0.6595833404999903}",30,0,-20.02246716579245,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
216,False,"{'a': 0.5, 'e': 0.6580000071999903}",25,0,-119.96828538935091,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
217,False,"{'a': 0.5, 'e': 0.6564166738999903}",20,0,-70.96758018111065,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
218,False,"{'a': 0.5, 'e': 0.6548333405999902}",25,17,-3.956014442558234,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
219,False,"{'a': 0.5, 'e': 0.6532500072999902}",20,12,6.935516934791287,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.5, 'e': 0.6516666739999901}",20,0,-87.39985819257878,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
221,False,"{'a': 0.5, 'e': 0.6500833406999901}",20,12,-50.47721075009246,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
222,False,"{'a': 0.5, 'e': 0.64850000739999}",35,0,-246.27443718750953,"{0: 23, 1: 5, 2: 1, 3: 0, 4: 6}",0
223,False,"{'a': 0.5, 'e': 0.64691667409999}",25,0,-47.82517423800413,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
224,False,"{'a': 0.5, 'e': 0.6453333407999899}",30,15,-14.200337747104616,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
225,False,"{'a': 0.5, 'e': 0.6437500074999899}",30,0,-23.717980595893632,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
226,False,"{'a': 0.5, 'e': 0.6421666741999899}",35,0,-76.62438418712946,"{0: 26, 1: 3, 2: 4, 3: 1, 4: 1}",0
227,False,"{'a': 0.5, 'e': 0.6405833408999898}",20,0,-26.450119459481943,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
228,False,"{'a': 0.5, 'e': 0.6390000075999898}",20,6,-54.86034104526076,"{0: 9, 1: 0, 2: 3, 3: 2, 4: 0}",1
229,False,"{'a': 0.5, 'e': 0.6374166742999897}",25,13,-20.345215281742256,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
230,False,"{'a': 0.5, 'e': 0.6358333409999897}",20,0,-14.733243641543607,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
231,False,"{'a': 0.5, 'e': 0.6342500076999896}",25,15,-58.975294649216835,"{0: 6, 1: 2, 2: 0, 3: 1, 4: 1}",1
232,False,"{'a': 0.5, 'e': 0.6326666743999896}",20,0,-119.96820816356944,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
233,False,"{'a': 0.5, 'e': 0.6310833410999895}",25,0,1.50610375841479,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
234,False,"{'a': 0.5, 'e': 0.6295000077999895}",20,0,-60.771610483923794,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
235,False,"{'a': 0.5, 'e': 0.6279166744999894}",30,22,-8.857978384911664,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.6263333411999894}",25,0,0.47762046517450396,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
237,False,"{'a': 0.5, 'e': 0.6247500078999894}",25,2,-55.17437858995376,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 0}",1
238,False,"{'a': 0.5, 'e': 0.6231666745999893}",20,2,-44.468310701365596,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
239,False,"{'a': 0.5, 'e': 0.6215833412999893}",20,0,-68.0426227313982,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
240,False,"{'a': 0.5, 'e': 0.6200000079999892}",35,5,-133.72964743665534,"{0: 21, 1: 3, 2: 3, 3: 0, 4: 3}",1
241,False,"{'a': 0.5, 'e': 0.6184166746999892}",25,8,-14.667263877506095,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.6168333413999891}",20,0,-8.638344742878859,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
243,False,"{'a': 0.5, 'e': 0.6152500080999891}",30,0,-133.53886415456756,"{0: 22, 1: 3, 2: 1, 3: 1, 4: 3}",0
244,False,"{'a': 0.5, 'e': 0.613666674799989}",25,20,11.381106997883554,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.5, 'e': 0.612083341499989}",25,0,-30.076174445683797,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
246,False,"{'a': 0.5, 'e': 0.610500008199989}",25,0,-46.64905083002381,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
247,False,"{'a': 0.5, 'e': 0.6089166748999889}",20,0,-36.354002749528895,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
248,False,"{'a': 0.5, 'e': 0.6073333415999889}",20,0,-22.377372066109,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
249,False,"{'a': 0.5, 'e': 0.6057500082999888}",30,0,-80.61912367942274,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
250,False,"{'a': 0.5, 'e': 0.6041666749999888}",20,5,-4.069632829029704,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
251,False,"{'a': 0.5, 'e': 0.6025833416999887}",20,10,-3.1801827935199243,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
252,False,"{'a': 0.5, 'e': 0.6010000083999887}",30,5,-92.41306161228079,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",1
253,False,"{'a': 0.5, 'e': 0.5994166750999886}",20,2,-49.34649472078804,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
254,False,"{'a': 0.5, 'e': 0.5978333417999886}",20,0,-6.451973421534449,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",1
255,False,"{'a': 0.5, 'e': 0.5962500084999885}",25,0,-70.0428681927822,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
256,False,"{'a': 0.5, 'e': 0.5946666751999885}",25,19,-3.611343171731085,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 0.5930833418999885}",25,0,-89.99803567224124,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
258,False,"{'a': 0.5, 'e': 0.5915000085999884}",25,15,-48.76011168776933,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
259,False,"{'a': 0.5, 'e': 0.5899166752999884}",25,0,-89.86517166081387,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
260,False,"{'a': 0.5, 'e': 0.5883333419999883}",30,17,-9.631101008401423,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
261,False,"{'a': 0.5, 'e': 0.5867500086999883}",20,0,-76.88180336596515,"{0: 14, 1: 3, 2: 0, 3: 2, 4: 1}",0
262,False,"{'a': 0.5, 'e': 0.5851666753999882}",30,17,-33.158363997508744,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
263,False,"{'a': 0.5, 'e': 0.5835833420999882}",35,9,-12.528582875330608,"{0: 21, 1: 0, 2: 5, 3: 0, 4: 0}",1
264,False,"{'a': 0.5, 'e': 0.5820000087999881}",25,16,-9.29327040537335,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
265,False,"{'a': 0.5, 'e': 0.5804166754999881}",25,0,-43.04776374997716,"{0: 19, 1: 2, 2: 2, 3: 2, 4: 0}",0
266,False,"{'a': 0.5, 'e': 0.578833342199988}",25,0,-121.73884587901705,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
267,False,"{'a': 0.5, 'e': 0.577250008899988}",20,0,-27.408683142607142,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
268,False,"{'a': 0.5, 'e': 0.575666675599988}",20,0,-93.50680189173774,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
269,False,"{'a': 0.5, 'e': 0.5740833422999879}",20,14,-11.300062427673614,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
270,False,"{'a': 0.5, 'e': 0.5725000089999879}",25,14,-21.764274264296716,"{0: 8, 1: 2, 2: 0, 3: 1, 4: 0}",1
271,False,"{'a': 0.5, 'e': 0.5709166756999878}",25,14,9.371546239873318,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.5, 'e': 0.5693333423999878}",35,17,-3.234120450120701,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.5677500090999877}",25,0,-45.01882553769918,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
274,False,"{'a': 0.5, 'e': 0.5661666757999877}",30,19,1.8336011057024946,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
275,False,"{'a': 0.5, 'e': 0.5645833424999877}",30,15,-71.16352483309451,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 1}",1
276,False,"{'a': 0.5, 'e': 0.5630000091999876}",20,7,1.7564522718051343,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
277,False,"{'a': 0.5, 'e': 0.5614166758999876}",35,0,-98.75075468551408,"{0: 30, 1: 0, 2: 2, 3: 0, 4: 3}",0
278,False,"{'a': 0.5, 'e': 0.5598333425999875}",25,8,-91.28507912855731,"{0: 10, 1: 0, 2: 5, 3: 1, 4: 1}",1
279,False,"{'a': 0.5, 'e': 0.5582500092999875}",25,13,-43.06938543600736,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
280,False,"{'a': 0.5, 'e': 0.5566666759999874}",30,0,-49.80364131296082,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
281,False,"{'a': 0.5, 'e': 0.5550833426999874}",35,18,-103.80887803762674,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 2}",1
282,False,"{'a': 0.5, 'e': 0.5535000093999873}",20,0,-41.364726433383915,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",1
283,False,"{'a': 0.5, 'e': 0.5519166760999873}",25,5,-27.535488679399492,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",1
284,False,"{'a': 0.5, 'e': 0.5503333427999872}",30,0,-111.94173224733137,"{0: 23, 1: 0, 2: 4, 3: 1, 4: 2}",0
285,False,"{'a': 0.5, 'e': 0.5487500094999872}",30,21,5.992959809268154,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.5471666761999872}",20,13,7.110253870484113,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.5455833428999871}",25,9,-94.67574004652211,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 2}",1
288,False,"{'a': 0.5, 'e': 0.5440000095999871}",25,0,-148.9922623773427,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 3}",0
289,False,"{'a': 0.5, 'e': 0.542416676299987}",30,0,-115.57570760576975,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
290,False,"{'a': 0.5, 'e': 0.540833342999987}",20,12,-67.27717091605734,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 2}",1
291,False,"{'a': 0.5, 'e': 0.5392500096999869}",20,0,-15.331448952783912,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
292,False,"{'a': 0.5, 'e': 0.5376666763999869}",30,0,-30.58090508640209,"{0: 23, 1: 1, 2: 6, 3: 0, 4: 0}",0
293,False,"{'a': 0.5, 'e': 0.5360833430999868}",25,15,-13.045338837045541,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.5345000097999868}",20,12,-6.504742370632053,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
295,False,"{'a': 0.5, 'e': 0.5329166764999868}",20,0,0.25836030918460295,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
296,False,"{'a': 0.5, 'e': 0.5313333431999867}",20,0,5.735023819147196,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
297,False,"{'a': 0.5, 'e': 0.5297500098999867}",20,12,7.255398383586624,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.5281666765999866}",20,0,-10.383970201516492,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
299,False,"{'a': 0.5, 'e': 0.5265833432999866}",25,11,-44.964610092887746,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
300,False,"{'a': 0.5, 'e': 0.5250000099999865}",20,12,-12.377919951302513,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
301,False,"{'a': 0.5, 'e': 0.5234166766999865}",20,7,-67.01809317614185,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 1}",1
302,False,"{'a': 0.5, 'e': 0.5218333433999864}",35,6,-97.97142951647227,"{0: 22, 1: 1, 2: 3, 3: 1, 4: 2}",1
303,False,"{'a': 0.5, 'e': 0.5202500100999864}",20,5,-0.2625949520203237,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
304,False,"{'a': 0.5, 'e': 0.5186666767999863}",20,3,-36.241461037545434,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
305,False,"{'a': 0.5, 'e': 0.5170833434999863}",20,7,-12.107061767767298,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
306,False,"{'a': 0.5, 'e': 0.5155000101999863}",25,0,-133.71231646529748,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
307,False,"{'a': 0.5, 'e': 0.5139166768999862}",20,12,11.206571533948754,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.5, 'e': 0.5123333435999862}",25,3,-96.47211239203136,"{0: 14, 1: 2, 2: 3, 3: 2, 4: 1}",1
309,False,"{'a': 0.5, 'e': 0.5107500102999861}",20,14,-1.947264269126701,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.5, 'e': 0.5091666769999861}",30,11,-46.91139532064371,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 1}",1
311,False,"{'a': 0.5, 'e': 0.507583343699986}",25,14,21.93421148444027,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.506000010399986}",20,12,-14.864192218993894,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
313,False,"{'a': 0.5, 'e': 0.5044166770999859}",20,0,-4.802004804306219,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
314,False,"{'a': 0.5, 'e': 0.5028333437999859}",30,0,-20.744814598021655,"{0: 26, 1: 1, 2: 1, 3: 2, 4: 0}",1
315,False,"{'a': 0.5, 'e': 0.5012500104999859}",20,0,-59.22967422982553,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
316,False,"{'a': 0.5, 'e': 0.49966667719998586}",30,2,-72.09999781397939,"{0: 22, 1: 0, 2: 4, 3: 1, 4: 1}",1
317,False,"{'a': 0.5, 'e': 0.4980833438999859}",25,14,-2.4744663003247958,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
318,False,"{'a': 0.5, 'e': 0.4965000105999859}",20,0,-38.249438494934395,"{0: 16, 1: 1, 2: 0, 3: 3, 4: 0}",0
319,False,"{'a': 0.5, 'e': 0.4949166772999859}",25,0,-58.6115308712259,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
320,False,"{'a': 0.5, 'e': 0.4933333439999859}",20,2,-19.30200937657713,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
321,False,"{'a': 0.5, 'e': 0.4917500106999859}",20,0,-38.8324725932621,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
322,False,"{'a': 0.5, 'e': 0.49016667739998593}",20,0,-2.5521666066336746,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
323,False,"{'a': 0.5, 'e': 0.48858334409998594}",20,11,-26.03612135905224,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 0}",1
324,False,"{'a': 0.5, 'e': 0.48700001079998595}",20,0,-52.535451720383506,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
325,False,"{'a': 0.5, 'e': 0.48541667749998596}",20,9,0.5962500696008297,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
326,False,"{'a': 0.5, 'e': 0.48383334419998597}",30,3,0.3018670592544903,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 0}",1
327,False,"{'a': 0.5, 'e': 0.482250010899986}",20,0,-51.298273953163914,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
328,False,"{'a': 0.5, 'e': 0.480666677599986}",25,15,5.305484198419101,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
329,False,"{'a': 0.5, 'e': 0.479083344299986}",25,3,3.3787736357376676,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.477500010999986}",20,7,-80.09992145005806,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 2}",1
331,False,"{'a': 0.5, 'e': 0.475916677699986}",30,7,-45.97697264220172,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 1}",1
332,False,"{'a': 0.5, 'e': 0.47433334439998603}",20,0,-24.67179802802266,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
333,False,"{'a': 0.5, 'e': 0.47275001109998604}",30,17,0.4411656635899135,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
334,False,"{'a': 0.5, 'e': 0.47116667779998606}",20,0,-3.0696279755263225,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
335,False,"{'a': 0.5, 'e': 0.46958334449998607}",30,14,21.021039091497933,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.5, 'e': 0.4680000111999861}",25,6,-36.53469052367575,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
337,False,"{'a': 0.5, 'e': 0.4664166778999861}",25,0,-27.816370130978804,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
338,False,"{'a': 0.5, 'e': 0.4648333445999861}",20,14,3.5067600035351556,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.5, 'e': 0.4632500112999861}",20,12,15.539540255796716,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.5, 'e': 0.4616666779999861}",25,11,14.238733882907361,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
341,False,"{'a': 0.5, 'e': 0.46008334469998613}",25,5,-43.9918807676916,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",1
342,False,"{'a': 0.5, 'e': 0.45850001139998614}",20,2,-34.782734007860924,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
343,False,"{'a': 0.5, 'e': 0.45691667809998615}",20,0,-37.68023937076038,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
344,False,"{'a': 0.5, 'e': 0.45533334479998616}",25,11,-9.142876957576227,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
345,False,"{'a': 0.5, 'e': 0.45375001149998617}",25,2,0.6743694122071404,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
346,False,"{'a': 0.5, 'e': 0.4521666781999862}",20,6,16.68437407994166,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
347,False,"{'a': 0.5, 'e': 0.4505833448999862}",25,8,7.523215225230899,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
348,False,"{'a': 0.5, 'e': 0.4490000115999862}",25,0,-89.24319827452857,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
349,False,"{'a': 0.5, 'e': 0.4474166782999862}",20,13,-4.302268314715551,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.5, 'e': 0.4458333449999862}",25,3,-57.712008024845616,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 2}",1
351,False,"{'a': 0.5, 'e': 0.44425001169998624}",20,0,1.7503534022477352,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
352,False,"{'a': 0.5, 'e': 0.44266667839998625}",25,2,-22.16743773837982,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.44108334509998626}",20,0,-9.676297620980462,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
354,False,"{'a': 0.5, 'e': 0.43950001179998627}",20,13,3.710416752308107,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
355,False,"{'a': 0.5, 'e': 0.4379166784999863}",25,0,-42.022805670180645,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
356,False,"{'a': 0.5, 'e': 0.4363333451999863}",20,3,-16.8982553205049,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
357,False,"{'a': 0.5, 'e': 0.4347500118999863}",30,8,-24.451281004703382,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
358,False,"{'a': 0.5, 'e': 0.4331666785999863}",25,0,-10.285648840147994,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
